Row_ID,Date,Month,Month_Num,Brand,Variant,Variant_Color,Region,City,Channel,MRP,Selling_Price,Discount_Pct,Promotion,Units_Sold,Revenue_INR,Customer_Satisfaction,Can_Size_ML
6252,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,West India,Surat,E-Commerce,130,130.0,0,No,41,5330.0,4.3,500
6253,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,West India,Mumbai,Kirana,130,117.0,10,Yes,22,2574.0,3.8,500
6254,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,West India,Pune,Kirana,130,130.0,0,No,23,2990.0,4.4,500
6255,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,West India,Ahmedabad,Kirana,130,130.0,0,No,18,2340.0,4.1,500
6256,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,West India,Surat,Kirana,130,130.0,0,No,13,1690.0,3.9,500
6257,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,West India,Mumbai,Modern Trade,135,135.0,0,No,28,3780.0,4.0,500
6258,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,West India,Pune,Modern Trade,135,135.0,0,No,22,2970.0,3.8,500
6259,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,West India,Ahmedabad,Modern Trade,135,135.0,0,No,42,5670.0,4.9,500
6260,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,West India,Surat,Modern Trade,135,135.0,0,No,43,5805.0,4.2,500
6261,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,West India,Mumbai,Quick Commerce,135,135.0,0,No,39,5265.0,4.4,500
6262,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,West India,Pune,Quick Commerce,135,135.0,0,No,31,4185.0,4.7,500
6263,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,West India,Ahmedabad,Quick Commerce,135,121.5,10,Yes,38,4617.0,4.5,500
6264,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,West India,Surat,Quick Commerce,135,135.0,0,No,32,4320.0,4.1,500
6265,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,West India,Mumbai,E-Commerce,135,121.5,10,Yes,22,2673.0,4.3,500
6266,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,West India,Pune,E-Commerce,135,135.0,0,No,31,4185.0,4.7,500
6267,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,West India,Ahmedabad,E-Commerce,135,135.0,0,No,32,4320.0,4.3,500
6268,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,West India,Surat,E-Commerce,135,135.0,0,No,21,2835.0,3.9,500
6269,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,West India,Mumbai,Kirana,135,135.0,0,No,12,1620.0,4.8,500
6270,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,West India,Pune,Kirana,135,135.0,0,No,15,2025.0,3.8,500
6271,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,West India,Ahmedabad,Kirana,135,114.75,15,Yes,12,1377.0,4.7,500
6272,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,West India,Surat,Kirana,135,135.0,0,No,10,1350.0,4.4,500
6273,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,West India,Mumbai,Modern Trade,128,102.4,20,Yes,20,2048.0,4.9,500
6274,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,West India,Pune,Modern Trade,128,128.0,0,No,18,2304.0,4.5,500
6275,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,West India,Ahmedabad,Modern Trade,128,108.8,15,Yes,31,3372.8,4.8,500
6276,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,West India,Surat,Modern Trade,128,128.0,0,No,28,3584.0,4.4,500
6277,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,West India,Mumbai,Quick Commerce,128,128.0,0,No,35,4480.0,3.8,500
6278,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,West India,Pune,Quick Commerce,128,128.0,0,No,23,2944.0,4.3,500
6279,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,West India,Ahmedabad,Quick Commerce,128,108.8,15,Yes,32,3481.6,4.0,500
6280,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,West India,Surat,Quick Commerce,128,128.0,0,No,23,2944.0,4.4,500
6281,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,West India,Mumbai,E-Commerce,128,128.0,0,No,25,3200.0,4.1,500
6282,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,West India,Pune,E-Commerce,128,128.0,0,No,26,3328.0,4.9,500
6283,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,West India,Ahmedabad,E-Commerce,128,128.0,0,No,15,1920.0,3.9,500
6284,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,West India,Surat,E-Commerce,128,128.0,0,No,22,2816.0,4.6,500
6285,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,West India,Mumbai,Kirana,128,128.0,0,No,13,1664.0,4.2,500
6286,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,West India,Pune,Kirana,128,128.0,0,No,10,1280.0,4.6,500
6287,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,West India,Ahmedabad,Kirana,128,128.0,0,No,13,1664.0,4.0,500
6288,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,West India,Surat,Kirana,128,128.0,0,No,11,1408.0,4.5,500
6289,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,West India,Mumbai,Modern Trade,110,110.0,0,No,104,11440.0,4.3,250
6290,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,West India,Pune,Modern Trade,110,110.0,0,No,107,11770.0,4.0,250
6291,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,West India,Ahmedabad,Modern Trade,110,110.0,0,No,130,14300.0,4.4,250
6292,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,West India,Surat,Modern Trade,110,99.0,10,Yes,164,16236.0,3.9,250
6293,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,West India,Mumbai,Quick Commerce,110,110.0,0,No,81,8910.0,3.9,250
6294,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,West India,Pune,Quick Commerce,110,110.0,0,No,120,13200.0,4.3,250
6295,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,West India,Ahmedabad,Quick Commerce,110,104.5,5,Yes,109,11390.5,3.8,250
6296,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,West India,Surat,Quick Commerce,110,110.0,0,No,87,9570.0,4.2,250
6297,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,West India,Mumbai,E-Commerce,110,110.0,0,No,97,10670.0,4.4,250
6298,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,West India,Pune,E-Commerce,110,110.0,0,No,130,14300.0,3.8,250
6299,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,West India,Ahmedabad,E-Commerce,110,110.0,0,No,108,11880.0,4.4,250
6300,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,West India,Surat,E-Commerce,110,104.5,5,Yes,153,15988.5,4.4,250
6301,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,West India,Mumbai,Kirana,110,104.5,5,Yes,32,3344.0,4.7,250
6302,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,West India,Pune,Kirana,110,110.0,0,No,50,5500.0,4.4,250
6303,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,West India,Ahmedabad,Kirana,110,110.0,0,No,46,5060.0,3.8,250
6304,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,West India,Surat,Kirana,110,110.0,0,No,61,6710.0,4.6,250
6305,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,West India,Mumbai,Modern Trade,110,110.0,0,No,41,4510.0,3.8,250
6306,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,West India,Pune,Modern Trade,110,110.0,0,No,58,6380.0,3.7,250
6307,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,West India,Ahmedabad,Modern Trade,110,110.0,0,No,41,4510.0,4.1,250
6308,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,West India,Surat,Modern Trade,110,110.0,0,No,36,3960.0,4.1,250
6309,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,West India,Mumbai,Quick Commerce,110,110.0,0,No,30,3300.0,4.5,250
6310,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,West India,Pune,Quick Commerce,110,110.0,0,No,53,5830.0,4.3,250
6311,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,West India,Ahmedabad,Quick Commerce,110,110.0,0,No,59,6490.0,4.1,250
6312,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,West India,Surat,Quick Commerce,110,104.5,5,Yes,68,7106.0,3.8,250
6313,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,West India,Mumbai,E-Commerce,110,110.0,0,No,29,3190.0,4.4,250
6314,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,West India,Pune,E-Commerce,110,104.5,5,Yes,58,6061.0,4.2,250
6315,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,West India,Ahmedabad,E-Commerce,110,110.0,0,No,46,5060.0,3.7,250
6316,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,West India,Surat,E-Commerce,110,110.0,0,No,34,3740.0,4.7,250
6317,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,West India,Mumbai,Kirana,110,104.5,5,Yes,19,1985.5,4.0,250
6318,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,West India,Pune,Kirana,110,110.0,0,No,28,3080.0,3.8,250
6319,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,West India,Ahmedabad,Kirana,110,110.0,0,No,24,2640.0,3.9,250
6320,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,West India,Surat,Kirana,110,110.0,0,No,15,1650.0,3.9,250
6321,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,West India,Mumbai,Modern Trade,110,110.0,0,No,24,2640.0,3.7,250
6322,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,West India,Pune,Modern Trade,110,110.0,0,No,21,2310.0,4.3,250
6323,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,West India,Ahmedabad,Modern Trade,110,110.0,0,No,35,3850.0,4.1,250
6324,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,West India,Surat,Modern Trade,110,110.0,0,No,36,3960.0,4.5,250
6325,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,West India,Mumbai,Quick Commerce,110,110.0,0,No,20,2200.0,4.4,250
6326,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,West India,Pune,Quick Commerce,110,99.0,10,Yes,24,2376.0,4.1,250
6327,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,West India,Ahmedabad,Quick Commerce,110,110.0,0,No,20,2200.0,4.0,250
6328,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,West India,Surat,Quick Commerce,110,110.0,0,No,28,3080.0,3.7,250
6329,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,West India,Mumbai,E-Commerce,110,110.0,0,No,29,3190.0,3.9,250
6330,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,West India,Pune,E-Commerce,110,110.0,0,No,25,2750.0,3.9,250
6331,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,West India,Ahmedabad,E-Commerce,110,110.0,0,No,22,2420.0,4.0,250
6332,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,West India,Surat,E-Commerce,110,110.0,0,No,25,2750.0,4.1,250
6333,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,West India,Mumbai,Kirana,110,110.0,0,No,15,1650.0,4.5,250
6334,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,West India,Pune,Kirana,110,104.5,5,Yes,14,1463.0,3.8,250
6335,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,West India,Ahmedabad,Kirana,110,110.0,0,No,10,1100.0,4.5,250
6336,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,West India,Surat,Kirana,110,99.0,10,Yes,19,1881.0,4.6,250
6337,2023-12-01,Dec 2023,12,Monster Energy,Monster Original,Green,North India,Delhi,Modern Trade,125,125.0,0,No,144,18000.0,4.1,500
6338,2023-12-01,Dec 2023,12,Monster Energy,Monster Original,Green,North India,Jaipur,Modern Trade,125,100.0,20,Yes,97,9700.0,4.7,500
6339,2023-12-01,Dec 2023,12,Monster Energy,Monster Original,Green,North India,Lucknow,Modern Trade,125,125.0,0,No,153,19125.0,3.8,500
6340,2023-12-01,Dec 2023,12,Monster Energy,Monster Original,Green,North India,Chandigarh,Modern Trade,125,125.0,0,No,165,20625.0,4.9,500
6341,2023-12-01,Dec 2023,12,Monster Energy,Monster Original,Green,North India,Delhi,Quick Commerce,125,125.0,0,No,148,18500.0,4.6,500
6342,2023-12-01,Dec 2023,12,Monster Energy,Monster Original,Green,North India,Jaipur,Quick Commerce,125,125.0,0,No,175,21875.0,4.5,500
6343,2023-12-01,Dec 2023,12,Monster Energy,Monster Original,Green,North India,Lucknow,Quick Commerce,125,125.0,0,No,152,19000.0,4.7,500
6344,2023-12-01,Dec 2023,12,Monster Energy,Monster Original,Green,North India,Chandigarh,Quick Commerce,125,125.0,0,No,84,10500.0,4.4,500
6345,2023-12-01,Dec 2023,12,Monster Energy,Monster Original,Green,North India,Delhi,E-Commerce,125,125.0,0,No,103,12875.0,4.0,500
6346,2023-12-01,Dec 2023,12,Monster Energy,Monster Original,Green,North India,Jaipur,E-Commerce,125,125.0,0,No,99,12375.0,4.8,500
6347,2023-12-01,Dec 2023,12,Monster Energy,Monster Original,Green,North India,Lucknow,E-Commerce,125,125.0,0,No,136,17000.0,4.9,500
6348,2023-12-01,Dec 2023,12,Monster Energy,Monster Original,Green,North India,Chandigarh,E-Commerce,125,125.0,0,No,111,13875.0,4.0,500
6349,2023-12-01,Dec 2023,12,Monster Energy,Monster Original,Green,North India,Delhi,Kirana,125,125.0,0,No,69,8625.0,4.2,500
6350,2023-12-01,Dec 2023,12,Monster Energy,Monster Original,Green,North India,Jaipur,Kirana,125,125.0,0,No,61,7625.0,4.1,500
6351,2023-12-01,Dec 2023,12,Monster Energy,Monster Original,Green,North India,Lucknow,Kirana,125,125.0,0,No,58,7250.0,3.8,500
6352,2023-12-01,Dec 2023,12,Monster Energy,Monster Original,Green,North India,Chandigarh,Kirana,125,125.0,0,No,90,11250.0,3.9,500
6353,2023-12-01,Dec 2023,12,Monster Energy,Monster Ultra White,White,North India,Delhi,Modern Trade,130,130.0,0,No,100,13000.0,4.5,500
6354,2023-12-01,Dec 2023,12,Monster Energy,Monster Ultra White,White,North India,Jaipur,Modern Trade,130,130.0,0,No,78,10140.0,4.2,500
6355,2023-12-01,Dec 2023,12,Monster Energy,Monster Ultra White,White,North India,Lucknow,Modern Trade,130,130.0,0,No,93,12090.0,4.7,500
6356,2023-12-01,Dec 2023,12,Monster Energy,Monster Ultra White,White,North India,Chandigarh,Modern Trade,130,130.0,0,No,97,12610.0,4.8,500
6357,2023-12-01,Dec 2023,12,Monster Energy,Monster Ultra White,White,North India,Delhi,Quick Commerce,130,130.0,0,No,77,10010.0,4.3,500
6358,2023-12-01,Dec 2023,12,Monster Energy,Monster Ultra White,White,North India,Jaipur,Quick Commerce,130,130.0,0,No,91,11830.0,4.4,500
6359,2023-12-01,Dec 2023,12,Monster Energy,Monster Ultra White,White,North India,Lucknow,Quick Commerce,130,130.0,0,No,97,12610.0,4.9,500
6360,2023-12-01,Dec 2023,12,Monster Energy,Monster Ultra White,White,North India,Chandigarh,Quick Commerce,130,130.0,0,No,87,11310.0,4.8,500
6361,2023-12-01,Dec 2023,12,Monster Energy,Monster Ultra White,White,North India,Delhi,E-Commerce,130,130.0,0,No,73,9490.0,4.0,500
6362,2023-12-01,Dec 2023,12,Monster Energy,Monster Ultra White,White,North India,Jaipur,E-Commerce,130,130.0,0,No,51,6630.0,4.4,500
6363,2023-12-01,Dec 2023,12,Monster Energy,Monster Ultra White,White,North India,Lucknow,E-Commerce,130,130.0,0,No,85,11050.0,4.2,500
6364,2023-12-01,Dec 2023,12,Monster Energy,Monster Ultra White,White,North India,Chandigarh,E-Commerce,130,130.0,0,No,78,10140.0,4.4,500
6365,2023-12-01,Dec 2023,12,Monster Energy,Monster Ultra White,White,North India,Delhi,Kirana,130,117.0,10,Yes,56,6552.0,4.8,500
6366,2023-12-01,Dec 2023,12,Monster Energy,Monster Ultra White,White,North India,Jaipur,Kirana,130,110.5,15,Yes,30,3315.0,4.1,500
6367,2023-12-01,Dec 2023,12,Monster Energy,Monster Ultra White,White,North India,Lucknow,Kirana,130,130.0,0,No,26,3380.0,4.8,500
6368,2023-12-01,Dec 2023,12,Monster Energy,Monster Ultra White,White,North India,Chandigarh,Kirana,130,130.0,0,No,47,6110.0,4.7,500
6369,2023-12-01,Dec 2023,12,Monster Energy,Monster Mango Loco,Orange,North India,Delhi,Modern Trade,130,130.0,0,No,78,10140.0,4.1,500
6370,2023-12-01,Dec 2023,12,Monster Energy,Monster Mango Loco,Orange,North India,Jaipur,Modern Trade,130,130.0,0,No,46,5980.0,4.0,500
6371,2023-12-01,Dec 2023,12,Monster Energy,Monster Mango Loco,Orange,North India,Lucknow,Modern Trade,130,130.0,0,No,65,8450.0,4.2,500
6372,2023-12-01,Dec 2023,12,Monster Energy,Monster Mango Loco,Orange,North India,Chandigarh,Modern Trade,130,130.0,0,No,96,12480.0,4.2,500
6373,2023-12-01,Dec 2023,12,Monster Energy,Monster Mango Loco,Orange,North India,Delhi,Quick Commerce,130,130.0,0,No,55,7150.0,4.0,500
6374,2023-12-01,Dec 2023,12,Monster Energy,Monster Mango Loco,Orange,North India,Jaipur,Quick Commerce,130,130.0,0,No,85,11050.0,3.8,500
6375,2023-12-01,Dec 2023,12,Monster Energy,Monster Mango Loco,Orange,North India,Lucknow,Quick Commerce,130,130.0,0,No,86,11180.0,4.0,500
6376,2023-12-01,Dec 2023,12,Monster Energy,Monster Mango Loco,Orange,North India,Chandigarh,Quick Commerce,130,130.0,0,No,59,7670.0,4.4,500
6377,2023-12-01,Dec 2023,12,Monster Energy,Monster Mango Loco,Orange,North India,Delhi,E-Commerce,130,130.0,0,No,40,5200.0,4.2,500
6378,2023-12-01,Dec 2023,12,Monster Energy,Monster Mango Loco,Orange,North India,Jaipur,E-Commerce,130,130.0,0,No,80,10400.0,3.9,500
6379,2023-12-01,Dec 2023,12,Monster Energy,Monster Mango Loco,Orange,North India,Lucknow,E-Commerce,130,130.0,0,No,67,8710.0,4.5,500
6380,2023-12-01,Dec 2023,12,Monster Energy,Monster Mango Loco,Orange,North India,Chandigarh,E-Commerce,130,117.0,10,Yes,63,7371.0,4.8,500
6381,2023-12-01,Dec 2023,12,Monster Energy,Monster Mango Loco,Orange,North India,Delhi,Kirana,130,110.5,15,Yes,50,5525.0,4.8,500
6382,2023-12-01,Dec 2023,12,Monster Energy,Monster Mango Loco,Orange,North India,Jaipur,Kirana,130,130.0,0,No,30,3900.0,3.9,500
6383,2023-12-01,Dec 2023,12,Monster Energy,Monster Mango Loco,Orange,North India,Lucknow,Kirana,130,130.0,0,No,42,5460.0,4.5,500
6384,2023-12-01,Dec 2023,12,Monster Energy,Monster Mango Loco,Orange,North India,Chandigarh,Kirana,130,130.0,0,No,38,4940.0,4.9,500
6385,2023-12-01,Dec 2023,12,Monster Energy,Monster Pipeline Punch,Pink,North India,Delhi,Modern Trade,130,130.0,0,No,54,7020.0,3.8,500
6386,2023-12-01,Dec 2023,12,Monster Energy,Monster Pipeline Punch,Pink,North India,Jaipur,Modern Trade,130,130.0,0,No,53,6890.0,3.9,500
6387,2023-12-01,Dec 2023,12,Monster Energy,Monster Pipeline Punch,Pink,North India,Lucknow,Modern Trade,130,130.0,0,No,64,8320.0,4.2,500
6388,2023-12-01,Dec 2023,12,Monster Energy,Monster Pipeline Punch,Pink,North India,Chandigarh,Modern Trade,130,117.0,10,Yes,34,3978.0,3.9,500
6389,2023-12-01,Dec 2023,12,Monster Energy,Monster Pipeline Punch,Pink,North India,Delhi,Quick Commerce,130,130.0,0,No,52,6760.0,3.9,500
6390,2023-12-01,Dec 2023,12,Monster Energy,Monster Pipeline Punch,Pink,North India,Jaipur,Quick Commerce,130,130.0,0,No,60,7800.0,4.2,500
6391,2023-12-01,Dec 2023,12,Monster Energy,Monster Pipeline Punch,Pink,North India,Lucknow,Quick Commerce,130,130.0,0,No,33,4290.0,4.9,500
6392,2023-12-01,Dec 2023,12,Monster Energy,Monster Pipeline Punch,Pink,North India,Chandigarh,Quick Commerce,130,130.0,0,No,36,4680.0,4.0,500
6393,2023-12-01,Dec 2023,12,Monster Energy,Monster Pipeline Punch,Pink,North India,Delhi,E-Commerce,130,130.0,0,No,52,6760.0,4.7,500
6394,2023-12-01,Dec 2023,12,Monster Energy,Monster Pipeline Punch,Pink,North India,Jaipur,E-Commerce,130,130.0,0,No,31,4030.0,4.5,500
6395,2023-12-01,Dec 2023,12,Monster Energy,Monster Pipeline Punch,Pink,North India,Lucknow,E-Commerce,130,130.0,0,No,52,6760.0,3.9,500
6396,2023-12-01,Dec 2023,12,Monster Energy,Monster Pipeline Punch,Pink,North India,Chandigarh,E-Commerce,130,117.0,10,Yes,39,4563.0,4.8,500
6397,2023-12-01,Dec 2023,12,Monster Energy,Monster Pipeline Punch,Pink,North India,Delhi,Kirana,130,130.0,0,No,36,4680.0,3.8,500
6398,2023-12-01,Dec 2023,12,Monster Energy,Monster Pipeline Punch,Pink,North India,Jaipur,Kirana,130,130.0,0,No,27,3510.0,4.2,500
6399,2023-12-01,Dec 2023,12,Monster Energy,Monster Pipeline Punch,Pink,North India,Lucknow,Kirana,130,130.0,0,No,32,4160.0,4.0,500
6400,2023-12-01,Dec 2023,12,Monster Energy,Monster Pipeline Punch,Pink,North India,Chandigarh,Kirana,130,130.0,0,No,25,3250.0,3.9,500
6401,2023-12-01,Dec 2023,12,Monster Energy,Monster Rehab Tea,Yellow,North India,Delhi,Modern Trade,135,135.0,0,No,29,3915.0,4.2,500
6402,2023-12-01,Dec 2023,12,Monster Energy,Monster Rehab Tea,Yellow,North India,Jaipur,Modern Trade,135,121.5,10,Yes,23,2794.5,3.9,500
6403,2023-12-01,Dec 2023,12,Monster Energy,Monster Rehab Tea,Yellow,North India,Lucknow,Modern Trade,135,121.5,10,Yes,42,5103.0,4.8,500
6404,2023-12-01,Dec 2023,12,Monster Energy,Monster Rehab Tea,Yellow,North India,Chandigarh,Modern Trade,135,135.0,0,No,34,4590.0,4.7,500
6405,2023-12-01,Dec 2023,12,Monster Energy,Monster Rehab Tea,Yellow,North India,Delhi,Quick Commerce,135,135.0,0,No,37,4995.0,4.4,500
6406,2023-12-01,Dec 2023,12,Monster Energy,Monster Rehab Tea,Yellow,North India,Jaipur,Quick Commerce,135,135.0,0,No,17,2295.0,4.2,500
6407,2023-12-01,Dec 2023,12,Monster Energy,Monster Rehab Tea,Yellow,North India,Lucknow,Quick Commerce,135,135.0,0,No,33,4455.0,4.9,500
6408,2023-12-01,Dec 2023,12,Monster Energy,Monster Rehab Tea,Yellow,North India,Chandigarh,Quick Commerce,135,121.5,10,Yes,18,2187.0,4.3,500
6409,2023-12-01,Dec 2023,12,Monster Energy,Monster Rehab Tea,Yellow,North India,Delhi,E-Commerce,135,121.5,10,Yes,30,3645.0,3.9,500
6410,2023-12-01,Dec 2023,12,Monster Energy,Monster Rehab Tea,Yellow,North India,Jaipur,E-Commerce,135,135.0,0,No,19,2565.0,4.5,500
6411,2023-12-01,Dec 2023,12,Monster Energy,Monster Rehab Tea,Yellow,North India,Lucknow,E-Commerce,135,121.5,10,Yes,19,2308.5,4.5,500
6412,2023-12-01,Dec 2023,12,Monster Energy,Monster Rehab Tea,Yellow,North India,Chandigarh,E-Commerce,135,135.0,0,No,20,2700.0,4.6,500
6413,2023-12-01,Dec 2023,12,Monster Energy,Monster Rehab Tea,Yellow,North India,Delhi,Kirana,135,135.0,0,No,12,1620.0,4.0,500
6414,2023-12-01,Dec 2023,12,Monster Energy,Monster Rehab Tea,Yellow,North India,Jaipur,Kirana,135,135.0,0,No,16,2160.0,4.5,500
6415,2023-12-01,Dec 2023,12,Monster Energy,Monster Rehab Tea,Yellow,North India,Lucknow,Kirana,135,135.0,0,No,11,1485.0,4.0,500
6416,2023-12-01,Dec 2023,12,Monster Energy,Monster Rehab Tea,Yellow,North India,Chandigarh,Kirana,135,121.5,10,Yes,10,1215.0,4.2,500
6417,2023-12-01,Dec 2023,12,Monster Energy,Monster Zero Sugar,Blue,North India,Delhi,Modern Trade,128,128.0,0,No,24,3072.0,4.0,500
